device_id,month,created_on,fifteen_min,five_min,full_spectrum,humidity,infrared_spectrum,one_min,overall_lux,pircount,temperature,temperature_raw,humidity_raw,temperature_refined,humidity_refined
EDCFFF303433463443206509,201607,2016-07-01 03:01:53,0.0,0.0,1256.0,62.97000122070313,311.0,0.0,27.0,0.0,33.040000915527344,33.040000915527344,62.97000122070313,29.040000915527344,78.97000122070312
EDCFFF303433463443206509,201607,2016-07-01 03:02:23,0.0,0.0,1259.0,62.93999862670898,311.0,0.0,27.0,0.0,33.060001373291016,33.060001373291016,62.93999862670898,29.060001373291016,78.93999862670898
EDCFFF303433463443206509,201607,2016-07-01 03:02:53,0.0,0.0,1254.0,62.88000106811523,310.0,0.0,27.0,0.0,33.110000610351555,33.110000610351555,62.88000106811523,29.110000610351555,78.88000106811523
EDCFFF303433463443206509,201607,2016-07-01 03:03:23,0.0,0.0,1251.0,62.88000106811523,310.0,0.0,27.0,0.0,33.139999389648445,33.139999389648445,62.88000106811523,29.139999389648445,78.88000106811523
EDCFFF303433463443206509,201607,2016-07-01 03:03:53,0.0,0.0,1252.0,62.93999862670898,308.0,0.0,27.0,0.0,33.139999389648445,33.139999389648445,62.93999862670898,29.139999389648445,78.93999862670898
EDCFFF303433463443206509,201607,2016-07-01 03:04:23,0.0,0.0,1245.0,62.90999984741211,305.0,0.0,27.0,0.0,33.130001068115234,33.130001068115234,62.90999984741211,29.130001068115234,78.90999984741211
EDCFFF303433463443206509,201607,2016-07-01 03:04:53,0.0,0.0,1224.0,62.90999984741211,297.0,0.0,27.0,0.0,33.139999389648445,33.139999389648445,62.90999984741211,29.139999389648445,78.90999984741211
EDCFFF303433463443206509,201607,2016-07-01 03:05:23,0.0,0.0,1250.0,62.93999862670898,309.0,0.0,27.0,0.0,33.11999893188477,33.11999893188477,62.93999862670898,29.119998931884773,78.93999862670898
EDCFFF303433463443206509,201607,2016-07-01 03:05:53,0.0,0.0,1251.0,62.93999862670898,310.0,0.0,27.0,0.0,33.139999389648445,33.139999389648445,62.93999862670898,29.139999389648445,78.93999862670898
EDCFFF303433463443206509,201607,2016-07-01 03:06:23,0.0,0.0,1248.0,63.0,309.0,0.0,27.0,0.0,33.11999893188477,33.11999893188477,63.0,29.119998931884773,79.0
EDCFFF303433463443206509,201607,2016-07-01 03:06:53,0.0,0.0,1236.0,62.88000106811523,307.0,0.0,27.0,0.0,33.139999389648445,33.139999389648445,62.88000106811523,29.139999389648445,78.88000106811523
